Country Name,Country Code,Year,Proportion of seats held by women in national parliaments (%),ID,Economy,Code,Region,Income group,WBL Report Year,WBL INDEX,MOBILITY,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman choose where to live in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can women work the same night hours as men?,Can women work in jobs deemed dangerous in the same way as men?,Are women able to work in the same industries as men?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,"Can a woman be ""head of household"" or ""head of family"" in the same way as a man?",Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Is there paid parental leave?,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,Does the law prohibit discrimination in access to credit based on gender?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do female and male surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Are the ages at which men and women can retire with full pension benefits equal?,Are the ages at which men and women can retire with partial pension benefits equal?,Is the mandatory retirement age for men and women equal?,Are periods of absence from work due to childcare accounted for in pension benefits?
Uruguay,URY,2017,0.202020202,URY2017,Uruguay,URY,Latin America & Caribbean,High income,2017,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2018,0.202020202,URY2018,Uruguay,URY,Latin America & Caribbean,High income,2018,85.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Uruguay,URY,2019,0.191919192,URY2019,Uruguay,URY,Latin America & Caribbean,High income,2019,88.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,80,Yes,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
United States,USA,1997,0.117241379,USA1997,United States,USA,High income: OECD,High income,1997,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,1998,0.117241379,USA1998,United States,USA,High income: OECD,High income,1998,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,1999,0.133333333,USA1999,United States,USA,High income: OECD,High income,1999,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2000,,USA2000,United States,USA,High income: OECD,High income,2000,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2001,0.140229885,USA2001,United States,USA,High income: OECD,High income,2001,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2002,0.137931034,USA2002,United States,USA,High income: OECD,High income,2002,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2003,0.142528736,USA2003,United States,USA,High income: OECD,High income,2003,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2004,0.149425287,USA2004,United States,USA,High income: OECD,High income,2004,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2005,0.151724138,USA2005,United States,USA,High income: OECD,High income,2005,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2006,0.163218391,USA2006,United States,USA,High income: OECD,High income,2006,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2007,0.167816092,USA2007,United States,USA,High income: OECD,High income,2007,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2008,0.170114943,USA2008,United States,USA,High income: OECD,High income,2008,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2009,0.167816092,USA2009,United States,USA,High income: OECD,High income,2009,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2010,0.167816092,USA2010,United States,USA,High income: OECD,High income,2010,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2011,0.168202765,USA2011,United States,USA,High income: OECD,High income,2011,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2012,0.179723502,USA2012,United States,USA,High income: OECD,High income,2012,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2013,0.178240741,USA2013,United States,USA,High income: OECD,High income,2013,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2014,0.193103448,USA2014,United States,USA,High income: OECD,High income,2014,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2015,0.193548387,USA2015,United States,USA,High income: OECD,High income,2015,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2016,0.191685912,USA2016,United States,USA,High income: OECD,High income,2016,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2017,0.193548387,USA2017,United States,USA,High income: OECD,High income,2017,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2018,0.235023041,USA2018,United States,USA,High income: OECD,High income,2018,83.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
United States,USA,2019,0.234338747,USA2019,United States,USA,High income: OECD,High income,2019,91.3,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,80,No,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
Uzbekistan,UZB,1997,0.06,UZB1997,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,1997,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,1998,0.06,UZB1998,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,1998,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,1999,,UZB1999,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,1999,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2000,0.072,UZB2000,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2000,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2001,0.072,UZB2001,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2001,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2002,0.072,UZB2002,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2002,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2003,0.072,UZB2003,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2003,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2004,0.175,UZB2004,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2004,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2005,0.175,UZB2005,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2005,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2006,0.175,UZB2006,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2006,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2007,0.175,UZB2007,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2007,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2008,0.175,UZB2008,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2008,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2009,0.22,UZB2009,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2009,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2010,0.22,UZB2010,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2010,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2011,0.22,UZB2011,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2011,70.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Uzbekistan,UZB,2012,0.22,UZB2012,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2012,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Uzbekistan,UZB,2013,0.22,UZB2013,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2013,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Uzbekistan,UZB,2014,0.22,UZB2014,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2014,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Uzbekistan,UZB,2015,0.16,UZB2015,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2015,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Uzbekistan,UZB,2016,0.16,UZB2016,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2016,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Uzbekistan,UZB,2017,0.16,UZB2017,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2017,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Uzbekistan,UZB,2018,0.16,UZB2018,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2018,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
Uzbekistan,UZB,2019,0.16,UZB2019,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2019,67.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,No,No,Yes
St. Vincent and the Grenadines,VCT,1997,0.095238095,VCT1997,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1997,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,1998,,VCT1998,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1998,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,1999,0.047619048,VCT1999,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1999,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2000,0.047619048,VCT2000,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2000,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2001,,VCT2001,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2001,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2002,0.227272727,VCT2002,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2002,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2003,0.227272727,VCT2003,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2003,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2004,0.227272727,VCT2004,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2004,65.6,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2005,0.181818182,VCT2005,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2005,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2006,0.181818182,VCT2006,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2006,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2007,0.181818182,VCT2007,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2007,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2008,0.181818182,VCT2008,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2008,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2009,0.217391304,VCT2009,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2009,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2010,0.142857143,VCT2010,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2010,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2011,0.173913043,VCT2011,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2011,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2012,0.173913043,VCT2012,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2012,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
St. Vincent and the Grenadines,VCT,2013,0.130434783,VCT2013,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2013,68.1,75,No,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
